id,role,last affiliation country,first publication year,weight,tool,famille d'outil,discipline,discipline_cat
77f609eae736f6ef0c023dc689e2a678,Professor / Associate professor / Assistant professor,United States,2011-2016,0.3333333333333333,MS Word,Word et apparentés,Sciences sociales et économie,SHS
77f75b1b2a461bef7c7168f8d132b4ea,Librarian,United States,2011-2016,0.25,MS Word,Word et apparentés,Sciences sociales et économie,SHS
77f75b1b2a461bef7c7168f8d132b4ea,Librarian,United States,2011-2016,0.25,Google Drive/Docs,Word et apparentés,Sciences sociales et économie,SHS
78021a44c02e9e7f564b210b05a30feb,Professor / Associate professor / Assistant professor,Germany,1991-2000,0.5,MS Word,Word et apparentés,Sciences sociales et économie,SHS
780b4ac91949701e4b81da8eaf0bf8bf,Professor / Associate professor / Assistant professor,China,1991-2000,0.3333333333333333,MS Word,Word et apparentés,Sciences sociales et économie,SHS
7821c6ee777ae03f47b9986aea541869,PhD student,United States,2011-2016,0.2,Evernote,autre,Sciences sociales et économie,SHS
7821c6ee777ae03f47b9986aea541869,PhD student,United States,2011-2016,0.2,MS Word,Word et apparentés,Sciences sociales et économie,SHS
7821c6ee777ae03f47b9986aea541869,PhD student,United States,2011-2016,0.2,Google Drive/Docs,Word et apparentés,Sciences sociales et économie,SHS
7821c6ee777ae03f47b9986aea541869,PhD student,United States,2011-2016,0.2,Overleaf (=WriteLaTeX),format/éditeur apparenté à TeX,Sciences sociales et économie,SHS
7823b96e15b90062b6a6ce71979f5756,Professor / Associate professor / Assistant professor,Australia,2006-2010,0.3333333333333333,MS Word,Word et apparentés,Sciences sociales et économie,SHS
7823b96e15b90062b6a6ce71979f5756,Professor / Associate professor / Assistant professor,Australia,2006-2010,0.3333333333333333,Google Drive/Docs,Word et apparentés,Sciences sociales et économie,SHS
78290ad8ebd798a8f6802b1ecaa18c78,Professor / Associate professor / Assistant professor,United States,1991-2000,0.5,MS Word,Word et apparentés,Sciences sociales et économie,SHS
782964e752f6a1d96bc4aeaba31a3ea0,Other,Netherlands,before 1991,0.3333333333333333,MS Word,Word et apparentés,Sciences sociales et économie,SHS
78551fc01ef96e5f7cc3d7109abe0d5e,Professor / Associate professor / Assistant professor,Spain,1991-2000,0.3333333333333333,MS Word,Word et apparentés,Sciences sociales et économie,SHS
785d65445b0a30ff83b607354fed737e,PhD student,United States,2011-2016,0.16666666666666666,MS Word,Word et apparentés,Sciences sociales et économie,SHS
785d65445b0a30ff83b607354fed737e,PhD student,United States,2011-2016,0.16666666666666666,Google Drive/Docs,Word et apparentés,Sciences sociales et économie,SHS
785d65445b0a30ff83b607354fed737e,PhD student,United States,2011-2016,0.16666666666666666,LaTeX,format/éditeur apparenté à TeX,Sciences sociales et économie,SHS
